cia_id,cia_nome,doc_env,per_ini,per_fim,shares_outstanding,net_debt,ebit,roic
20524,EVEN CONSTRUTORA E INCORPORADORA S.A.,2013-03-04 20:04:10,2012-01-01,2012-12-31,233293408.0,976923000.0,326279000.0,0.07740609380644534
20524,EVEN CONSTRUTORA E INCORPORADORA S.A.,2014-02-24 19:08:17,2013-01-01,2013-12-31,233293408.0,1118020000.0,330663000.0,0.06392149729800975
20524,EVEN CONSTRUTORA E INCORPORADORA S.A.,2015-03-10 18:58:42,2014-01-01,2014-12-31,225183288.0,1149006000.0,207668000.0,0.038657112541509726
20524,EVEN CONSTRUTORA E INCORPORADORA S.A.,2015-03-11 18:01:37,2014-01-01,2014-12-31,233293408.0,1149006000.0,207668000.0,0.038657112541509726
20524,EVEN CONSTRUTORA E INCORPORADORA S.A.,2015-03-16 08:29:04,2014-01-01,2014-12-31,233293408.0,1149006000.0,207668000.0,0.038657112541509726
20524,EVEN CONSTRUTORA E INCORPORADORA S.A.,2016-03-21 08:50:33,2015-12-01,2015-12-31,233293408.0,1324693000.0,93961000.0,0.016447900656305987
20524,EVEN CONSTRUTORA E INCORPORADORA S.A.,2016-03-21 17:38:25,2015-01-01,2015-12-31,233293408.0,1324693000.0,93961000.0,0.016447900656305987
20524,EVEN CONSTRUTORA E INCORPORADORA S.A.,2016-03-30 15:58:27,2015-01-01,2015-12-31,233293408.0,1324693000.0,93961000.0,0.016447900656305987
20524,EVEN CONSTRUTORA E INCORPORADORA S.A.,2020-03-30 22:21:10,2019-01-01,2019-12-31,217000000.0,474363000.0,170291000.0,0.048243975515740486
20524,EVEN CONSTRUTORA E INCORPORADORA S.A.,2021-03-18 19:14:51,2020-01-01,2020-12-31,212000000.0,-835664000.0,272061000.0,0.11090792296246516
20524,EVEN CONSTRUTORA E INCORPORADORA S.A.,2022-03-22 18:51:28,2021-01-01,2021-12-31,212000000.0,-628045000.0,265149000.0,0.09045889457148439
20575,JBS S.A.,2011-03-23 23:45:16,2010-01-01,2010-12-31,2567471476.0,14963106.0,2286482.0,0.04483986356432076
20575,JBS S.A.,2011-03-24 18:16:06,2010-01-01,2010-12-31,2567471476.0,14963106000.0,2286482000.0,0.04483986356432076
20575,JBS S.A.,2012-03-21 20:51:19,2011-01-01,2011-12-31,3061444191.0,13585283000.0,1780620000.0,0.033401360503615356
20575,JBS S.A.,2013-03-13 18:48:17,2012-01-01,2012-12-31,2943644008.0,15105857000.0,2720529000.0,0.049490690919372395
20575,JBS S.A.,2013-03-15 16:24:14,2012-01-01,2012-12-31,2943644008.0,15105857000.0,2720529000.0,0.049490690919372395
20575,JBS S.A.,2013-10-07 18:10:46,2012-01-01,2012-12-31,2943644008.0,15105857000.0,2720529000.0,0.049490690919372395
20575,JBS S.A.,2014-03-24 21:37:55,2013-01-01,2013-12-31,2943644008.0,23748194000.0,4155326000.0,0.05884736070348824
20575,JBS S.A.,2015-03-11 21:25:25,2014-01-01,2014-12-31,2943644008.0,25168713000.0,7829443000.0,0.10229321080132253
20575,JBS S.A.,2016-03-16 21:30:36,2015-01-01,2015-12-31,2856857505.0,47038738000.0,9179297000.0,0.07972966719684788
20575,JBS S.A.,2016-08-05 18:06:43,2014-01-01,2014-12-31,2943644008.0,25168713000.0,7829443000.0,0.10182856503712488
20575,JBS S.A.,2016-08-05 18:10:35,2015-01-01,2015-12-31,2856857505.0,47038738000.0,9179297000.0,0.0793952959022269
20575,JBS S.A.,2017-03-13 20:32:55,2016-01-01,2016-12-31,2856857505.0,46904792000.0,6747689000.0,0.062324022886445826
20575,JBS S.A.,2017-04-07 20:33:45,2015-01-01,2015-12-31,2856857505.0,47038738000.0,9179297000.0,0.0793952959022269
20575,JBS S.A.,2017-04-07 20:38:22,2016-01-01,2016-12-31,2856857505.0,46904792000.0,6747689000.0,0.062324022886445826
20575,JBS S.A.,2018-03-28 22:03:01,2017-01-01,2017-12-31,2728747412.0,45283343000.0,6747082000.0,0.062402940134323126
20575,JBS S.A.,2019-03-28 20:22:50,2018-01-01,2018-12-31,2728747412.0,47217749000.0,7183862000.0,0.06315147362595748
20575,JBS S.A.,2019-03-28 21:30:42,2018-01-01,2018-12-31,2728747412.0,47217749000.0,7183862000.0,0.06315147362595748
20575,JBS S.A.,2020-03-25 21:19:32,2019-01-01,2019-12-31,2728747412.0,42994076000.0,13482879000.0,0.11804730652841774
20575,JBS S.A.,2021-03-24 19:20:51,2020-01-01,2020-12-31,2623373646.0,46226962000.0,20503095000.0,0.1510271695703758
20575,JBS S.A.,2022-03-21 18:41:00,2021-01-01,2021-12-31,2373866570.0,68033650000.0,32270103000.0,0.18426150702872063
20605,JHSF PARTICIPACOES S.A.,2011-03-30 13:02:47,2010-01-01,2010-12-31,426374825.0,31994000.0,235025000.0,0.20334507042253516
20605,JHSF PARTICIPACOES S.A.,2012-03-26 20:43:22,2011-01-01,2011-12-31,428762581.0,427913000.0,268872000.0,0.16249315068493148
20605,JHSF PARTICIPACOES S.A.,2013-03-27 23:25:44,2012-01-01,2012-12-31,430550735.0,1068860000.0,263458000.0,0.11479893943755329
20605,JHSF PARTICIPACOES S.A.,2014-03-25 23:06:51,2013-01-01,2013-12-31,432043157.0,1556252000.0,544314000.0,0.3257730788308896
20605,JHSF PARTICIPACOES S.A.,2015-03-12 23:43:22,2014-01-01,2014-12-31,432269894.0,2096435000.0,234314000.0,0.10834061805344897
20605,JHSF PARTICIPACOES S.A.,2016-03-30 19:57:23,2015-01-01,2015-12-31,525000000.0,1725847000.0,458296000.0,0.29487840758537787
20605,JHSF PARTICIPACOES S.A.,2018-04-16 23:01:37,2017-01-01,2017-12-31,525661247.0,1305405000.0,189958000.0,0.16221840667338627
20605,JHSF PARTICIPACOES S.A.,2019-02-21 19:24:49,2018-01-01,2018-12-31,526383839.0,957108000.0,328581000.0,0.3411878926327812
20605,JHSF PARTICIPACOES S.A.,2020-02-13 20:12:49,2019-01-01,2019-12-31,638059981.0,669243000.0,610973000.0,0.7309733509048292
20605,JHSF PARTICIPACOES S.A.,2021-02-18 18:11:19,2020-01-01,2020-12-31,684810641.0,525917000.0,816171000.0,0.5179521829221974
20605,JHSF PARTICIPACOES S.A.,2022-02-24 19:37:23,2021-01-01,2021-12-31,686224353.0,1099498000.0,1113511000.0,0.36789716341879514
20613,METALFRIO SOLUTIONS S.A.,2011-02-24 20:53:45,2010-01-01,2010-12-31,41439000.0,123515000.0,72954000.0,0.10967527675276752
20613,METALFRIO SOLUTIONS S.A.,2012-02-15 19:00:58,2011-01-01,2011-12-31,41439000.0,150282000.0,28141000.0,0.04558354256094597
20613,METALFRIO SOLUTIONS S.A.,2013-02-25 18:35:39,2012-01-01,2012-12-31,41439000.0,165735000.0,1302000.0,0.0019299632567624622
20613,METALFRIO SOLUTIONS S.A.,2014-03-13 18:07:42,2013-01-01,2013-12-31,41439000.0,250584000.0,46000.0,5.849282711477772e-05
20613,METALFRIO SOLUTIONS S.A.,2015-03-02 18:11:28,2014-01-01,2014-12-31,41439000.0,289475000.0,17769000.0,0.024947647877196933
20613,METALFRIO SOLUTIONS S.A.,2016-03-01 18:36:02,2015-01-01,2015-12-31,13601000.0,414830000.0,35411000.0,0.05167934441309404
20613,METALFRIO SOLUTIONS S.A.,2017-02-20 19:49:52,2016-01-01,2016-12-31,61601000.0,315935000.0,57094000.0,0.08608138453771452
20613,METALFRIO SOLUTIONS S.A.,2018-03-05 18:31:06,2017-01-01,2017-12-31,4106754.0,321440000.0,73188000.0,0.11519594773455179
20613,METALFRIO SOLUTIONS S.A.,2019-03-14 21:19:50,2018-01-01,2018-12-31,4106754.0,334225000.0,85249000.0,0.13343152971978217
20613,METALFRIO SOLUTIONS S.A.,2020-03-27 20:17:57,2019-01-01,2019-12-31,4106754.0,493750000.0,129028000.0,0.13724613202681793
20613,METALFRIO SOLUTIONS S.A.,2021-03-08 19:18:50,2020-01-01,2020-12-31,4106754.0,643832000.0,72641000.0,0.07301359056518719
20621,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,2011-03-11 08:33:29,2010-01-01,2010-12-31,48471.0,606485.0,169658.0,0.1101897568872116
20621,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,2011-03-11 14:07:44,2010-01-01,2010-12-31,48471.0,606485.0,169658.0,0.1101897568872116
20621,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,2011-03-14 12:00:11,2010-01-31,2010-12-31,48471000.0,606485000.0,169658000.0,0.1101897568872116
20621,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,2011-03-14 17:03:24,2010-01-01,2010-12-31,48471000.0,606485000.0,169658000.0,0.1101897568872116
20621,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,2011-04-20 15:36:44,2010-01-01,2010-12-31,48471000.0,606485000.0,169658000.0,0.1101897568872116
20621,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,2012-03-12 18:34:59,2011-01-01,2011-12-31,48471.0,611982.0,306054.0,0.1860716299121207
20621,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,2012-03-14 08:59:20,2011-01-01,2011-12-31,48471000.0,611982000.0,306054000.0,0.18607162991212067
20621,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,2013-03-07 17:57:58,2012-12-01,2012-12-31,48471407000.0,760862000.0,201409000.0,0.10789855437138288
20621,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,2013-03-08 14:30:00,2012-01-01,2012-12-31,48471407.0,760862000.0,201409000.0,0.10789855437138288
20630,CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.,2011-03-30 00:00:41,2010-01-01,2010-12-31,46136250.0,161904000.0,63495000.0,0.07066611132095833
20630,CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.,2012-03-28 20:36:43,2011-01-01,2011-12-31,48443062.0,208284000.0,26035000.0,0.026464078952839903
20656,BEMATECH IND COM EQUIP ELETRONICOS SA,2011-03-25 18:57:44,2010-01-01,2010-12-31,51568270.0,-56208000.0,45164000.0,0.08649270383277283
20656,BEMATECH IND COM EQUIP ELETRONICOS SA,2013-03-04 18:02:15,2012-01-01,2012-12-31,51568270.0,-32046000.0,44860000.0,0.0864054351410586
20656,BEMATECH IND COM EQUIP ELETRONICOS SA,2014-02-25 18:06:36,2013-01-01,2013-12-31,51568270.0,-60499000.0,58414000.0,0.11224140792174328
20656,BEMATECH IND COM EQUIP ELETRONICOS SA,2015-03-10 17:39:31,2014-01-01,2014-12-31,51568270.0,-38052000.0,71953000.0,0.11645249965056141
20702,VIVER INCORP. E CONSTRUTORA S.A. - Em RECUPERAÇÃO JUDICIAL,2011-03-29 00:01:56,2010-01-01,2010-12-31,285309000.0,743292000.0,95088000.0,0.03366627631331194
20710,LOG-IN LOGISTICA INTERMODAL S.A.,2011-03-14 10:58:29,2010-01-01,2010-12-31,91712.0,341338.0,40529.0,0.02806113853206678
20710,LOG-IN LOGISTICA INTERMODAL S.A.,2011-03-14 13:57:06,2010-01-01,2010-12-31,91712000.0,341338000.0,40529000.0,0.02806113853206678
20710,LOG-IN LOGISTICA INTERMODAL S.A.,2013-03-19 21:20:27,2012-01-01,2012-12-31,91712000.0,1006729000.0,44283000.0,0.01901805775801654
20710,LOG-IN LOGISTICA INTERMODAL S.A.,2014-03-19 21:22:05,2013-01-01,2013-12-31,91712000.0,1210822000.0,93411000.0,0.03488771083573741
20710,LOG-IN LOGISTICA INTERMODAL S.A.,2015-03-18 19:41:34,2014-01-01,2014-12-31,91712000.0,1427190000.0,122685000.0,0.042637113704972716
20710,LOG-IN LOGISTICA INTERMODAL S.A.,2016-03-17 20:48:51,2015-01-01,2015-12-31,91712000.0,1858492000.0,66041000.0,0.022292959164154552
20710,LOG-IN LOGISTICA INTERMODAL S.A.,2017-03-16 19:53:09,2016-01-01,2016-12-31,18342000.0,1268303000.0,174715000.0,0.07907428855913809
20710,LOG-IN LOGISTICA INTERMODAL S.A.,2020-03-17 09:34:29,2019-01-01,2019-12-31,104199191000.0,593111000.0,172483000.0,0.1250758439743429
20710,LOG-IN LOGISTICA INTERMODAL S.A.,2020-03-17 19:38:33,2019-01-01,2019-12-31,104199191.0,593111000.0,172483000.0,0.1250758439743429
20710,LOG-IN LOGISTICA INTERMODAL S.A.,2021-03-09 18:00:19,2020-01-01,2020-12-31,105489191.0,680432000.0,192760000.0,0.12299131376311756
20710,LOG-IN LOGISTICA INTERMODAL S.A.,2022-03-08 19:13:27,2021-01-01,2021-12-31,105841152.0,887368000.0,246539000.0,0.1211886360335601
20745,SLC AGRICOLA S.A.,2011-03-23 20:49:49,2010-12-01,2010-12-31,98897500.0,339374000.0,126043000.0,0.037575847641176406
20745,SLC AGRICOLA S.A.,2011-03-25 18:55:53,2010-01-01,2010-12-31,98897500.0,339374000.0,126043000.0,0.037575847641176406
20745,SLC AGRICOLA S.A.,2012-03-28 17:54:55,2011-01-01,2011-12-31,98897500.0,509568000.0,256880000.0,0.06978604507958015
20745,SLC AGRICOLA S.A.,2013-03-13 18:33:57,2012-01-01,2012-12-31,98897500.0,653614000.0,145121000.0,0.036181039943881145
20745,SLC AGRICOLA S.A.,2013-03-14 09:33:56,2012-01-01,2012-12-31,98897500.0,653614000.0,145121000.0,0.036181039943881145
20745,SLC AGRICOLA S.A.,2014-03-12 20:33:22,2013-01-01,2013-12-31,98897500.0,777312000.0,150479000.0,0.03407861994754186
20745,SLC AGRICOLA S.A.,2015-03-11 20:37:23,2014-01-01,2014-12-31,98879500.0,960014000.0,190798000.0,0.037556174698525686
20745,SLC AGRICOLA S.A.,2016-03-09 19:24:52,2015-01-01,2015-12-31,98897500.0,1177417000.0,285498000.0,0.05420333512641204
20745,SLC AGRICOLA S.A.,2017-03-15 19:29:56,2016-01-01,2016-12-31,98897500.0,836739.0,110315.0,0.022368148999948077
20745,SLC AGRICOLA S.A.,2017-03-24 16:14:35,2016-01-01,2016-12-31,98897500.0,836739.0,110315.0,0.022368148999948077
20745,SLC AGRICOLA S.A.,2017-03-27 11:03:45,2016-01-01,2016-12-31,98897500.0,836739000.0,110315000.0,0.022368148999948077
20745,SLC AGRICOLA S.A.,2018-03-07 20:06:54,2017-01-01,2017-12-31,98897500.0,839846000.0,593453000.0,0.11728917210422136
20745,SLC AGRICOLA S.A.,2019-03-13 21:18:05,2018-01-01,2018-12-31,95297500.0,962335000.0,657757000.0,0.12235594302828122
20745,SLC AGRICOLA S.A.,2020-03-11 23:30:09,2019-01-01,2019-12-31,190595000.0,974997000.0,558712000.0,0.09853279492775772
20745,SLC AGRICOLA S.A.,2020-03-26 16:12:12,2019-01-01,2019-12-31,190595000.0,974997000.0,558712000.0,0.09853279492775772
20745,SLC AGRICOLA S.A.,2021-03-17 20:10:18,2020-01-01,2020-12-31,190595000.0,813230000.0,780930000.0,0.13780771285427584
20745,SLC AGRICOLA S.A.,2022-03-15 23:58:48,2021-01-01,2021-12-31,212422599.0,2447979000.0,1913367000.0,0.21443214686815368
20770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2011-03-22 21:04:06,2010-01-01,2010-12-31,146724120.0,-135131000.0,227177000.0,0.15276168915587032
20770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2012-03-13 22:12:01,2011-01-01,2011-12-31,146724120.0,-241350000.0,288502000.0,0.16191287326394052
20770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2013-03-19 21:23:21,2012-01-01,2012-12-31,146724120.0,-33004000.0,309999000.0,0.12449099992880988
20770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2014-03-19 21:13:25,2013-01-01,2013-12-31,146724120.0,93607000.0,568504000.0,0.20643130695994474
20770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2015-03-18 22:12:42,2014-01-01,2014-12-31,146724120.0,272486000.0,436377000.0,0.12617350691589257
20770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2016-03-29 20:20:48,2015-01-01,2015-12-31,157058466.0,-165608000.0,391311000.0,0.11989963844212566
20770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2017-03-20 23:13:51,2016-01-01,2016-12-31,165001783.0,-210390000.0,167787000.0,0.04757726727874993
20770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2018-03-16 00:13:46,2017-01-01,2017-12-31,165001783.0,-325862000.0,316712000.0,0.10766402506925049
20770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2019-03-22 16:11:40,2018-01-01,2018-12-31,165001783.0,-403136000.0,2649000.0,0.0008900208258988453
20770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2020-03-19 20:16:01,2019-01-01,2019-12-31,227000000.0,-1265376000.0,220107000.0,0.06493124968991626
20770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2021-03-17 18:43:43,2020-01-01,2020-12-31,200000000.0,-1072146000.0,266133000.0,0.06589229765013054
20770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2022-03-17 18:02:58,2021-01-01,2021-12-31,227000000.0,-868331000.0,309735000.0,0.06688539168792568
20788,MARFRIG GLOBAL FOODS S.A.,2011-03-31 08:11:39,2010-01-01,2010-12-31,346983954.0,5802660000.0,881744000.0,0.0473553159146045
20788,MARFRIG GLOBAL FOODS S.A.,2011-04-04 09:57:58,2010-01-01,2010-12-31,346983954.0,5802660000.0,881744000.0,0.0473553159146045
20788,MARFRIG GLOBAL FOODS S.A.,2012-03-25 20:42:32,2011-01-01,2011-12-31,346983954.0,8203102000.0,1032276000.0,0.04835899079726992
20788,MARFRIG GLOBAL FOODS S.A.,2012-10-24 06:30:46,2011-01-01,2011-12-31,346983954.0,8203102000.0,1032276000.0,0.05868679980163872
20788,MARFRIG GLOBAL FOODS S.A.,2012-11-05 10:36:01,2010-01-01,2010-12-31,346983954.0,5802660000.0,875742000.0,0.058970353198907775
20788,MARFRIG GLOBAL FOODS S.A.,2012-11-27 21:12:20,2011-01-01,2011-12-31,346983954.0,8203102000.0,1032276000.0,0.05868679980163872
20788,MARFRIG GLOBAL FOODS S.A.,2013-03-27 22:47:56,2012-01-01,2012-12-31,476997405.0,9350053000.0,1161626000.0,0.056191074812309956
20788,MARFRIG GLOBAL FOODS S.A.,2014-03-09 17:34:34,2013-01-01,2013-12-31,520747405.0,7280987000.0,866754000.0,0.05529672743055135
20788,MARFRIG GLOBAL FOODS S.A.,2014-03-19 09:48:17,2013-01-01,2013-12-31,520747405.0,7280987000.0,866754000.0,0.05529672743055135
20788,MARFRIG GLOBAL FOODS S.A.,2015-03-02 05:44:05,2014-01-01,2014-12-31,520747405.0,8542102000.0,1084453000.0,0.06767005962904228
20788,MARFRIG GLOBAL FOODS S.A.,2016-02-29 07:20:04,2015-01-01,2015-12-31,520747405.0,7179583000.0,1278111000.0,0.10548119458444845
20788,MARFRIG GLOBAL FOODS S.A.,2017-02-23 22:08:22,2016-01-01,2016-12-31,521300754.0,5910256000.0,1013170000.0,0.09559860982245355
20788,MARFRIG GLOBAL FOODS S.A.,2018-03-27 19:54:11,2017-01-01,2017-12-31,621279822.0,8056627000.0,1112353000.0,0.06880357981468702
20788,MARFRIG GLOBAL FOODS S.A.,2019-02-27 20:35:25,2018-01-01,2018-12-31,621279822.0,8046955000.0,422081000.0,0.023183607278548613
20788,MARFRIG GLOBAL FOODS S.A.,2020-02-19 19:37:09,2019-01-01,2019-12-31,711369913.0,13830000000.0,3412353000.0,0.14473389056380492
20788,MARFRIG GLOBAL FOODS S.A.,2021-03-08 18:44:38,2020-01-01,2020-12-31,711369913000.0,15742128000.0,7853862000.0,0.272166439640291
20788,MARFRIG GLOBAL FOODS S.A.,2021-04-08 18:08:50,2020-01-01,2020-12-31,711369913.0,15742128000.0,7853862000.0,0.272166439640291
20788,MARFRIG GLOBAL FOODS S.A.,2022-03-08 18:33:31,2021-01-01,2021-12-31,691369913.0,22568000000.0,12611143000.0,0.29948094386703855
20800,TEGMA GESTAO LOGISTICA S.A.,2011-03-01 01:22:02,2010-01-01,2010-12-31,66003.0,13010.0,168438.0,0.25679371327198136
20800,TEGMA GESTAO LOGISTICA S.A.,2011-03-01 23:08:15,2010-01-01,2010-12-31,66003000.0,13010000.0,168438000.0,0.25679371327198136
20800,TEGMA GESTAO LOGISTICA S.A.,2012-03-08 00:30:44,2011-01-01,2011-12-31,66003000.0,222532000.0,178253000.0,0.18956362991846862
20800,TEGMA GESTAO LOGISTICA S.A.,2012-03-08 08:18:28,2011-01-01,2011-12-31,66003000.0,222532000.0,178253000.0,0.18956362991846862
20800,TEGMA GESTAO LOGISTICA S.A.,2012-03-14 20:54:35,2011-01-01,2011-12-31,66003000.0,222532000.0,178253000.0,0.18956362991846862
20800,TEGMA GESTAO LOGISTICA S.A.,2013-03-31 22:39:16,2012-01-01,2012-12-31,66002000.0,284760000.0,154573000.0,0.1457537914234893
20800,TEGMA GESTAO LOGISTICA S.A.,2013-04-11 18:43:27,2012-01-01,2012-12-31,66002000.0,284760000.0,154573000.0,0.1457537914234893
20800,TEGMA GESTAO LOGISTICA S.A.,2014-03-26 23:47:15,2013-01-01,2013-12-31,66002915.0,323592000.0,110846000.0,0.10119743763893171
20800,TEGMA GESTAO LOGISTICA S.A.,2015-03-26 18:29:15,2014-01-01,2014-12-31,66002915.0,281498000.0,134646000.0,0.13907860367938774
20800,TEGMA GESTAO LOGISTICA S.A.,2016-03-21 18:42:00,2015-01-01,2015-12-31,66002915.0,150038000.0,44131000.0,0.05715284209534872
20800,TEGMA GESTAO LOGISTICA S.A.,2017-03-21 19:08:44,2016-01-01,2016-12-31,66002915.0,98719000.0,56676000.0,0.07945284273264272
20800,TEGMA GESTAO LOGISTICA S.A.,2018-03-20 18:21:01,2017-01-01,2017-12-31,66002915.0,74142000.0,108709000.0,0.13771990709637788
20800,TEGMA GESTAO LOGISTICA S.A.,2019-03-19 17:24:11,2018-01-01,2018-12-31,66002915.0,76658000.0,153416000.0,0.18689273670629533
20800,TEGMA GESTAO LOGISTICA S.A.,2020-03-31 20:26:15,2019-01-01,2019-12-31,66002915.0,150747000.0,242601000.0,0.2329027190490528
20800,TEGMA GESTAO LOGISTICA S.A.,2021-03-09 19:38:23,2020-01-01,2020-12-31,66002915.0,-6035000.0,106209000.0,0.12054427079750717
20800,TEGMA GESTAO LOGISTICA S.A.,2022-03-09 19:03:07,2021-01-01,2021-12-31,66002915.0,51485000.0,127409000.0,0.12139217829028759
20842,MAGNESITA REFRATARIOS S.A.,2011-03-24 15:53:27,2010-01-01,2010-12-31,258211934.0,654990.0,340147.0,0.07824161400825781
20842,MAGNESITA REFRATARIOS S.A.,2011-03-24 17:53:39,2010-01-01,2010-12-31,258211934.0,654990000.0,340147000.0,0.07824161400825781
20842,MAGNESITA REFRATARIOS S.A.,2012-03-08 08:14:56,2011-01-01,2011-12-31,291981934000.0,181512.0,291425.0,0.06788103309906425
20842,MAGNESITA REFRATARIOS S.A.,2012-03-08 15:40:09,2011-01-01,2011-12-31,291981934.0,181512000.0,291425000.0,0.06788103309906425
20842,MAGNESITA REFRATARIOS S.A.,2013-03-15 21:02:34,2012-01-01,2012-12-31,291981934.0,258700000.0,249205000.0,0.05479877832014688
20842,MAGNESITA REFRATARIOS S.A.,2014-03-20 19:31:34,2013-01-01,2013-12-31,290677834.0,534475000.0,312530000.0,0.05919026876259017
20842,MAGNESITA REFRATARIOS S.A.,2015-03-16 21:37:32,2014-01-01,2014-12-31,283270134.0,646713000.0,130541000.0,0.024818130989241936
20842,MAGNESITA REFRATARIOS S.A.,2017-03-15 08:45:37,2016-01-01,2016-12-31,52631881.0,1492407000.0,464505000.0,0.08991112804301327
20842,MAGNESITA REFRATARIOS S.A.,2018-03-20 22:31:31,2017-01-01,2017-12-31,50040481.0,1600309000.0,67861000.0,0.013032420824749466
20842,MAGNESITA REFRATARIOS S.A.,2018-04-03 16:40:18,2017-01-01,2017-12-31,50040481.0,1600309000.0,67861000.0,0.013032420824749466
20842,MAGNESITA REFRATARIOS S.A.,2018-04-27 14:26:27,2017-01-01,2017-12-31,50040481.0,1600309000.0,67861000.0,0.013032420824749466
20877,HELBOR EMPREENDIMENTOS S.A.,2011-03-15 09:50:52,2010-01-01,2010-12-31,65097000.0,246747000.0,198056000.0,0.13412728022705303
20877,HELBOR EMPREENDIMENTOS S.A.,2011-03-15 15:22:41,2010-01-01,2010-12-31,65097000.0,246747000.0,198056000.0,0.13412728022705303
20877,HELBOR EMPREENDIMENTOS S.A.,2011-03-16 18:27:54,2010-01-01,2010-12-31,65097000.0,246747000.0,198056000.0,0.13412728022705303
20877,HELBOR EMPREENDIMENTOS S.A.,2011-03-17 09:40:09,2010-01-01,2010-12-31,65097000.0,246747000.0,198056000.0,0.13412728022705303
20877,HELBOR EMPREENDIMENTOS S.A.,2012-03-14 19:27:51,2011-01-01,2011-12-31,65097000.0,539662000.0,236683000.0,0.10783159551445995
20877,HELBOR EMPREENDIMENTOS S.A.,2013-03-19 21:01:51,2012-01-01,2012-12-31,195291000.0,643352000.0,317837000.0,0.11854315159412901
20877,HELBOR EMPREENDIMENTOS S.A.,2013-03-19 21:32:14,2012-01-01,2012-12-31,195291000.0,643352000.0,317837000.0,0.11854315159412901
20877,HELBOR EMPREENDIMENTOS S.A.,2013-03-25 17:54:40,2012-01-01,2012-12-31,195291000.0,643352000.0,317837000.0,0.11854315159412901
20877,HELBOR EMPREENDIMENTOS S.A.,2014-03-18 20:37:15,2013-01-01,2013-12-31,257700000.0,997522000.0,456041000.0,0.11133356340793
20877,HELBOR EMPREENDIMENTOS S.A.,2015-03-24 18:57:34,2014-01-01,2014-12-31,257700000.0,1189273000.0,312230000.0,0.0696041780381433
20877,HELBOR EMPREENDIMENTOS S.A.,2016-03-30 18:57:34,2015-01-01,2015-12-31,257700000.0,1632326000.0,110704000.0,0.020956485499899178
20877,HELBOR EMPREENDIMENTOS S.A.,2020-03-31 23:16:12,2019-01-01,2019-12-31,669255000.0,920938000.0,13011000.0,0.00375497507107869
20877,HELBOR EMPREENDIMENTOS S.A.,2021-03-16 19:58:45,2020-01-01,2020-12-31,133851.0,979664000.0,53140000.0,0.01466827377900309
20877,HELBOR EMPREENDIMENTOS S.A.,2021-04-08 16:09:49,2020-01-01,2020-12-31,133851000.0,979664000.0,53140000.0,0.01466827377900309
20877,HELBOR EMPREENDIMENTOS S.A.,2022-03-29 19:01:26,2021-01-01,2021-12-31,133851000.0,918787000.0,150708000.0,0.04324773407329401
20907,BHG S.A. - BRAZIL HOSPITALITY GROUP,2012-03-15 17:51:05,2011-01-01,2011-12-31,41067000.0,206662000.0,33609000.0,0.02376922508173305
20907,BHG S.A. - BRAZIL HOSPITALITY GROUP,2012-03-22 13:55:47,2011-01-01,2011-12-31,41067000.0,206662000.0,33609000.0,0.02376922508173305
20907,BHG S.A. - BRAZIL HOSPITALITY GROUP,2013-02-28 07:07:15,2012-01-01,2012-12-31,42567000.0,269027000.0,30095000.0,0.019625855179691478
20907,BHG S.A. - BRAZIL HOSPITALITY GROUP,2013-04-06 22:35:30,2012-01-01,2012-12-31,42567000.0,269027000.0,30095000.0,0.019625855179691478
20907,BHG S.A. - BRAZIL HOSPITALITY GROUP,2013-04-08 01:33:34,2012-01-01,2012-12-31,42567000.0,269027000.0,30095000.0,0.019625855179691478
20907,BHG S.A. - BRAZIL HOSPITALITY GROUP,2014-03-17 18:48:00,2013-01-01,2013-12-31,62881000.0,-5135000.0,38935000.0,0.026122080121496624
20907,BHG S.A. - BRAZIL HOSPITALITY GROUP,2015-03-24 18:15:51,2014-01-01,2014-12-31,62881000.0,94633000.0,46320000.0,0.027123287671232874
